Denumire Judet,Tip localitate,Localitate,Numar Locuitori,Suprafata
HARGHITA,COMUNA,LUNCA DE JOS,"5,330","1,070"
HARGHITA,COMUNA,LUNCA DE SUS,"3,450",432
HARGHITA,COMUNA,LUPENI,"4,544",476
HARGHITA,COMUNA,MADARAS,"2,222",244
HARGHITA,COMUNA,MARTINIS,"3,184",409
HARGHITA,COMUNA,MERESTI,"1,333",104
HARGHITA,COMUNA,MIHAILENI,"2,654",530
HARGHITA,COMUNA,MUGENI,"3,753",535
HARGHITA,COMUNA,OCLAND,"1,281",168
HARGHITA,COMUNA,PAULENI-CIUC,"1,878",269
HARGHITA,COMUNA,PLAIESII DE JOS,"2,922",251
HARGHITA,COMUNA,PORUMBENI,"1,882",146
HARGHITA,COMUNA,PRAID,"6,689",700
HARGHITA,COMUNA,RACU,"1,608",139
HARGHITA,COMUNA,REMETEA,"6,168",902
HARGHITA,COMUNA,SATU-MARE,"1,993",285
HARGHITA,COMUNA,SACEL,"1,262",305
HARGHITA,COMUNA,SARMAS,"4,012",620
HARGHITA,COMUNA,SANCRAIENI,"2,633",223
HARGHITA,COMUNA,SANDOMINIC,"6,395",718
HARGHITA,COMUNA,SANMARTIN,"2,368",318
HARGHITA,COMUNA,SANSIMION,"3,591",274
HARGHITA,COMUNA,SANTIMBRU,"2,079",166
HARGHITA,COMUNA,SECUIENI,"2,799",230
HARGHITA,COMUNA,SICULENI,"2,854",221
HARGHITA,COMUNA,SUBCETATE,"1,904",529
HARGHITA,COMUNA,SUSENI,"5,034",582
HARGHITA,COMUNA,SIMONESTI,"3,860",507
HARGHITA,COMUNA,TOMESTI,"2,637",198
HARGHITA,COMUNA,TULGHES,"3,219",790
HARGHITA,COMUNA,TUSNAD,"2,076",218
HARGHITA,COMUNA,ULIES,"1,280",202
HARGHITA,COMUNA,VARSAG,"1,555",750
HARGHITA,COMUNA,VOSLOBENI,"2,003",749
HARGHITA,COMUNA,ZETEA,"5,844","1,217"
HUNEDOARA,MUNICIPIU,DEVA,"65,351","1,771"
HUNEDOARA,MUNICIPIU,BRAD,"15,170","1,257"
HUNEDOARA,MUNICIPIU,HUNEDOARA,"67,390","1,809"
HUNEDOARA,MUNICIPIU,LUPENI,"27,687",969
HUNEDOARA,MUNICIPIU,ORASTIE,"21,048","1,066"
HUNEDOARA,MUNICIPIU,PETROSANI,"40,925","1,746"
HUNEDOARA,MUNICIPIU,VULCAN,"27,364","1,281"
HUNEDOARA,ORAS,ANINOASA,"4,524",366
HUNEDOARA,ORAS,CALAN,"12,495","1,040"
HUNEDOARA,ORAS,GEOAGIU,"5,520","1,008"
HUNEDOARA,ORAS,HATEG,"10,802",624
HUNEDOARA,ORAS,PETRILA,"23,913",962
HUNEDOARA,ORAS,SIMERIA,"13,171",855
HUNEDOARA,ORAS,URICANI,"8,954","1,026"
HUNEDOARA,COMUNA,BACIA,"1,878",420
HUNEDOARA,COMUNA,BAIA DE CRIS,"2,680",458
HUNEDOARA,COMUNA,BAITA,"3,736",829
HUNEDOARA,COMUNA,BALSA,863,789
HUNEDOARA,COMUNA,BANITA,"1,318",192
HUNEDOARA,COMUNA,BARU MARE,"2,865",261
HUNEDOARA,COMUNA,BATRANA,143,85
HUNEDOARA,COMUNA,BERIU,"3,221",801
HUNEDOARA,COMUNA,BLAJENI,"1,144",348
HUNEDOARA,COMUNA,BOSOROD,"2,020",138
HUNEDOARA,COMUNA,BRANISCA,"1,691",469
HUNEDOARA,COMUNA,BRETEA ROMANA,"2,931",518
HUNEDOARA,COMUNA,BUCES,"1,957",575
HUNEDOARA,COMUNA,BUCURESCI,"1,594",297
HUNEDOARA,COMUNA,BULZESTI,305,161
HUNEDOARA,COMUNA,BUNILA,341,194
HUNEDOARA,COMUNA,BURJUC,860,290
HUNEDOARA,COMUNA,CARJITI,668,160
HUNEDOARA,COMUNA,CERBAL,470,156
HUNEDOARA,COMUNA,CERTEJUL DE SUS,"3,117",777
HUNEDOARA,COMUNA,CRISCIOR,"3,971",363
HUNEDOARA,COMUNA,DENSUS,"1,512",314
HUNEDOARA,COMUNA,DOBRA,"3,270",620
HUNEDOARA,COMUNA,GENERAL BERTHELOT,984,188
HUNEDOARA,COMUNA,GHELARI,"2,047",355
HUNEDOARA,COMUNA,GURASADA,"1,506",531
HUNEDOARA,COMUNA,HARAU,"2,170",378
HUNEDOARA,COMUNA,ILIA,"3,750",868
HUNEDOARA,COMUNA,LAPUGIU DE SUS,"1,549",365
HUNEDOARA,COMUNA,LELESE,426,121
HUNEDOARA,COMUNA,LUNCA CERNII,846,343
HUNEDOARA,COMUNA,LUNCOIUL DE JOS,"1,852",148
HUNEDOARA,COMUNA,MARTINESTI,971,225
HUNEDOARA,COMUNA,ORASTIOARA DE SUS,"2,194",363
HUNEDOARA,COMUNA,PESTISU MIC,"1,238",113
HUNEDOARA,COMUNA,PUI,"4,276",480
HUNEDOARA,COMUNA,RACHITOVA,"1,314",275
HUNEDOARA,COMUNA,RAPOLTU MARE,"1,935",284
HUNEDOARA,COMUNA,RIBITA,"1,415",308
HUNEDOARA,COMUNA,RIU DE MORI,"3,173",459
HUNEDOARA,COMUNA,ROMOS,"2,828",534
HUNEDOARA,COMUNA,SALASU DE SUS,"2,366",547
HUNEDOARA,COMUNA,SARMISEGETUSA,"1,233",198
HUNEDOARA,COMUNA,SINTAMARIA ORLEA,"3,158",471
HUNEDOARA,COMUNA,SOIMUS,"3,532",545
HUNEDOARA,COMUNA,TELIUC,"2,454",320
HUNEDOARA,COMUNA,TOMESTI,"1,073",148
HUNEDOARA,COMUNA,TOPLITA,791,325
HUNEDOARA,COMUNA,TOTESTI,"1,877",609
HUNEDOARA,COMUNA,TURDAS,"2,043",239
HUNEDOARA,COMUNA,VALISOARA,"1,252",350
HUNEDOARA,COMUNA,VATA DE JOS,"3,705",816
HUNEDOARA,COMUNA,VETEL,"2,783",709
HUNEDOARA,COMUNA,VORTA,821,229
HUNEDOARA,COMUNA,ZAM,"1,630",574
IALOMITA,MUNICIPIU,SLOBOZIA,"51,079","1,227"
IALOMITA,MUNICIPIU,FETESTI,"33,588","1,438"
IALOMITA,MUNICIPIU,URZICENI,"16,751",582
IALOMITA,ORAS,AMARA,"8,024",360
IALOMITA,ORAS,CAZANESTI,"3,462",474
IALOMITA,ORAS,FIERBINTI TARG,"4,508",568
IALOMITA,ORAS,TANDAREI,"13,222",721
IALOMITA,COMUNA,ADANCATA,"2,539",469
IALOMITA,COMUNA,ALBESTI,"1,115",299
IALOMITA,COMUNA,ALEXENI,"2,258",252
IALOMITA,COMUNA,ANDRASESTI,"2,189",248
IALOMITA,COMUNA,ARMASESTI,"2,250",264
IALOMITA,COMUNA,AXINTELE,"2,356",510
IALOMITA,COMUNA,BALACIU,"1,604",302
IALOMITA,COMUNA,BARBULESTI,"6,566",146
IALOMITA,COMUNA,BARCANESTI,"3,503",583
IALOMITA,COMUNA,BORANESTI,"2,937",246
IALOMITA,COMUNA,BORDUSANI,"5,008",445
IALOMITA,COMUNA,BRAZII (RADULESTI),"1,106",313
IALOMITA,COMUNA,BUCU,"2,242",182
IALOMITA,COMUNA,BUIESTI,"1,205",113
IALOMITA,COMUNA,CIOCARLIA,729,196
IALOMITA,COMUNA,CIOCHINA,"3,161",423
IALOMITA,COMUNA,CIULNITA,"2,508",390
IALOMITA,COMUNA,COCORA,"1,800",272
IALOMITA,COMUNA,COLELIA,"1,428",148
IALOMITA,COMUNA,COSAMBESTI,"1,637",241
IALOMITA,COMUNA,COSERENI,"4,005",404
IALOMITA,COMUNA,DRAGOESTI,894,412
IALOMITA,COMUNA,DRIDU,"3,198",696
IALOMITA,COMUNA,FACAENI,"5,526",519
IALOMITA,COMUNA,GARBOVI,"3,842",444
IALOMITA,COMUNA,GHEORGHE DOJA,"2,690",323
IALOMITA,COMUNA,GHEORGHE LAZAR,"2,274",399
IALOMITA,COMUNA,GIURGENI,"1,505",154
IALOMITA,COMUNA,GRINDU,"2,021",274
IALOMITA,COMUNA,GRIVITA,"2,864",475
IALOMITA,COMUNA,GURA IALOMITEI,"2,884",308
IALOMITA,COMUNA,ION ROATA,"3,512",372
IALOMITA,COMUNA,JILAVELE,"3,481",436
IALOMITA,COMUNA,M. BUZAU,"3,472",409
IALOMITA,COMUNA,M. KOGALN.,"3,001",466
IALOMITA,COMUNA,MAIA,"1,763",252
IALOMITA,COMUNA,MANASIA,"4,722",294
IALOMITA,COMUNA,MARCULESTI,"1,676",140
IALOMITA,COMUNA,MILOSESTI,"2,661",356
IALOMITA,COMUNA,MOLDOVENI,"1,298",183
IALOMITA,COMUNA,MOVILA,"1,951",244
IALOMITA,COMUNA,MOVILITA,"2,259",673
IALOMITA,COMUNA,OGRADA,"3,195",205
IALOMITA,COMUNA,PERIETI,"3,704",667
IALOMITA,COMUNA,PLATONESTI,"2,102",231
IALOMITA,COMUNA,REVIGA,"2,864",421
IALOMITA,COMUNA,ROSIORI,"2,064",273
IALOMITA,COMUNA,SALCIOARA,"2,210",300
IALOMITA,COMUNA,SARATENI,"1,277",153
IALOMITA,COMUNA,SAVENI,"3,207",362
IALOMITA,COMUNA,SCANTEIA,"4,047",402
IALOMITA,COMUNA,SFANTUL GHEORGHE,"1,926",397
IALOMITA,COMUNA,SINESTI,"2,468",859
IALOMITA,COMUNA,STELNICA,"1,739",215
IALOMITA,COMUNA,SUDITI,"2,098",236
IALOMITA,COMUNA,TRAIAN,"3,773",202
IALOMITA,COMUNA,VALEA CIORII,"1,886",305
IALOMITA,COMUNA,VALEA MACRISULUI,"1,710",300
IALOMITA,COMUNA,VLADENI,"2,017",265
IASI,MUNICIPIU,IASI,"327,813","6,754"
IASI,MUNICIPIU,PASCANI,"40,983","1,267"
IASI,ORAS,HARLAU,"11,815",547
IASI,ORAS,PODU ILOAIE,"10,727",646
IASI,ORAS,TARGU FRUMOS,"13,273",709
IASI,COMUNA,ALEX. I. CUZA,"2,859",544
IASI,COMUNA,ANDRIESENI,"4,343",504
IASI,COMUNA,ARONEANU,"3,646",445
IASI,COMUNA,BALS,"3,356",429
IASI,COMUNA,BALTATI,"5,300",468
IASI,COMUNA,BELCESTI,"11,055","1,159"
IASI,COMUNA,BIRNOVA,"5,974",685
IASI,COMUNA,BIVOLARI,"4,374",453
IASI,COMUNA,BRAESTI,"3,021",500
IASI,COMUNA,BUTEA,"4,087",806
IASI,COMUNA,CEPLENITA,"4,385",693
IASI,COMUNA,CIOHORANI,"2,140",306
IASI,COMUNA,CIORTESTI,"4,031",709
IASI,COMUNA,CIUREA,"13,438","1,579"
IASI,COMUNA,COARNELE CAPREI,"2,964",463
IASI,COMUNA,COMARNA,"4,750",536
IASI,COMUNA,COSTESTI,"1,900",388
IASI,COMUNA,COSTULENI,"4,616",619
IASI,COMUNA,COTNARI,"7,658","1,140"
IASI,COMUNA,COZMESTI,"2,872",555
IASI,COMUNA,CRISTESTI,"4,188",487
IASI,COMUNA,CUCUTENI,"1,278",295
IASI,COMUNA,DAGITA,"4,806",569
IASI,COMUNA,DELENI,"10,258","1,214"
IASI,COMUNA,DOBROVAT,"2,393",491
IASI,COMUNA,DOLHESTI,"2,785",345
IASI,COMUNA,DRAGUSENI,"1,576",215
IASI,COMUNA,DUMESTI,"4,798",423
IASI,COMUNA,ERBICENI,"5,796",715
IASI,COMUNA,FANTANELE,"2,282",259
IASI,COMUNA,FOCURI,"3,610",388
IASI,COMUNA,GOLAESTI,"4,122",524
IASI,COMUNA,GORBAN,"2,990",395
IASI,COMUNA,GRAJDURI,"3,387",265
IASI,COMUNA,GROPNITA,"3,184",401
IASI,COMUNA,GROZESTI,"1,738",182
IASI,COMUNA,HALAUCESTI,"5,703",527
IASI,COMUNA,HARMANESTI,"2,503",253
IASI,COMUNA,HELESTENI,"2,634",403
IASI,COMUNA,HOLBOCA,"13,970",993
IASI,COMUNA,HORLESTI,"2,876",438
IASI,COMUNA,ION NECULCE (FOST TIRGU FRUMOS),"5,813",636
IASI,COMUNA,IPATELE,"1,942",338
IASI,COMUNA,LESPEZI,"5,831",715
IASI,COMUNA,LETCANI,"7,342",681
IASI,COMUNA,LUNGANI,"6,053",520
IASI,COMUNA,MADARJAC,"1,549",199
IASI,COMUNA,MIRCESTI,"3,727",301
IASI,COMUNA,MIRONEASA,"4,850",463
IASI,COMUNA,MIROSLAVA,"13,485","1,153"
IASI,COMUNA,MIROSLOVESTI,"4,489","1,002"
IASI,COMUNA,MOGOSESTI - SIRET,"3,917",491
IASI,COMUNA,MOGOSESTI-IASI,"5,389",710
IASI,COMUNA,MOSNA,"1,812",225
IASI,COMUNA,MOTCA,"5,214",355
IASI,COMUNA,MOVILENI,"3,134",316
IASI,COMUNA,OTELENI,"3,547",490
IASI,COMUNA,PLUGARI,"3,481",527
IASI,COMUNA,POPESTI,"4,301",587
IASI,COMUNA,POPRICANI,"8,316",650
IASI,COMUNA,PRISACANI,"3,390",680
IASI,COMUNA,PROBOTA,"3,678",461
IASI,COMUNA,RACHITENI,"3,381",233
IASI,COMUNA,RADUCANENI,"7,745",928
IASI,COMUNA,REDIU,"5,748",410
IASI,COMUNA,ROMANESTI,"1,733",233
IASI,COMUNA,ROSCANI,"1,730",159
IASI,COMUNA,RUGINOASA,"6,339",849
IASI,COMUNA,SCHEIA,"3,415",615
IASI,COMUNA,SCHITU-DUCA,"4,448",693
IASI,COMUNA,SCINTEIA,"4,810",618
IASI,COMUNA,SCOBINTI,"7,446",960
IASI,COMUNA,SINESTI,"4,450",500
IASI,COMUNA,SIPOTE,"5,246",881
IASI,COMUNA,SIRETEL,"4,150",620
IASI,COMUNA,STOLNICENI-PRAJESCU,"5,377","1,093"
IASI,COMUNA,STRUNGA,"4,249",709
IASI,COMUNA,TANSA,"2,668",520
IASI,COMUNA,TATARUSI,"5,459",758
IASI,COMUNA,TIBANA,"8,027",506
IASI,COMUNA,TIBANESTI,"8,080",834
IASI,COMUNA,TIGANASI,"4,681",576
IASI,COMUNA,TODIRESTI,"4,916",379
IASI,COMUNA,TOMESTI,"13,147","1,087"
IASI,COMUNA,TRIFESTI,"3,802",535
IASI,COMUNA,TUTORA,"2,025",273
IASI,COMUNA,UNGHENI (FOST BOSIA),"4,464",357
IASI,COMUNA,VALEA LUPULUI,"5,534",928
IASI,COMUNA,VALEA-SEACA,"6,091",480
IASI,COMUNA,VICTORIA,"4,445",642
IASI,COMUNA,VINATORI,"4,579",631
IASI,COMUNA,VLADENI,"4,365",574
IASI,COMUNA,VOINESTI,"7,603",638
ILFOV,ORAS,BUFTEA,"22,064","3,193"
ILFOV,ORAS,BRAGADIRU,"13,948","1,867"
ILFOV,ORAS,CHITILA,"14,051",687
ILFOV,ORAS,MAGURELE,"9,569","4,017"
ILFOV,ORAS,OTOPENI,"13,212","2,720"
ILFOV,ORAS,PANTELIMON,"24,703","3,151"
ILFOV,ORAS,POPESTI,"20,817","1,374"
ILFOV,ORAS,VOLUNTARI,"39,006","2,840"
ILFOV,COMUNA,AFUMATI,"7,583",900
ILFOV,COMUNA,BALOTESTI,"7,498","1,503"
ILFOV,COMUNA,BERCENI,"4,884",700
ILFOV,COMUNA,BRANESTI,"8,920",885
ILFOV,COMUNA,CERNICA,"10,430",524
ILFOV,COMUNA,CHIAJNA,"12,782","1,590"
ILFOV,COMUNA,CIOLPANI,"4,663",307
ILFOV,COMUNA,CIOROGARLA,"5,542","2,080"
ILFOV,COMUNA,CLINCENI,"5,724","2,119"
ILFOV,COMUNA,COPACENI,"3,330","1,142"
ILFOV,COMUNA,CORBEANCA,"5,682","2,007"
ILFOV,COMUNA,CORNETU,"5,553","1,655"
ILFOV,COMUNA,DARASTI,"2,648",166
ILFOV,COMUNA,DASCALU,"2,771",812
ILFOV,COMUNA,DOBROESTI,"8,149",362
ILFOV,COMUNA,DOMNESTI,"7,458","2,747"
ILFOV,COMUNA,DRAGOMIRESTI,"4,820","1,130"
ILFOV,COMUNA,GANEASA,"4,962",426
ILFOV,COMUNA,GLINA,"7,492",580
ILFOV,COMUNA,GRADISTEA,"3,032",459
ILFOV,COMUNA,GRUIU,"6,936","1,314"
ILFOV,COMUNA,I DECEMBRIE,"7,166","1,295"
ILFOV,COMUNA,JILAVA,"10,054",120
ILFOV,COMUNA,MOARA VLASIEI,"6,170",330
ILFOV,COMUNA,MOGOSOAIA,"7,084",870
ILFOV,COMUNA,NUCI,"2,908",421
ILFOV,COMUNA,PERIS,"7,368","2,182"
ILFOV,COMUNA,PETRECHIOAIA,"3,119",488
ILFOV,COMUNA,SNAGOV,"6,958","3,200"
ILFOV,COMUNA,STEFANESTI,"6,021","2,498"
ILFOV,COMUNA,TUNARI,"5,096","2,800"
ILFOV,COMUNA,VIDRA,"8,297","1,307"
MARAMURES,MUNICIPIU,BAIA MARE,"136,127","4,418"
MARAMURES,MUNICIPIU,SIGHETU MARMATIEI,"40,571","3,357"
MARAMURES,ORAS,BAIA SPRIE,"16,423","2,132"
MARAMURES,ORAS,BORSA,"28,389","6,062"
MARAMURES,ORAS,CAVNIC,"5,079",754
MARAMURES,ORAS,DRAGOMIRESTI,"3,171",819
MARAMURES,ORAS,SALISTEA DE SUS,"4,978","2,629"
MARAMURES,ORAS,SEINI,"10,290","1,749"
MARAMURES,ORAS,SOMCUTA MARE,"8,042","5,383"
MARAMURES,ORAS,TARGU LAPUS,"12,759","1,799"
MARAMURES,ORAS,TAUTII MAGHERAUS,"8,109","2,152"
MARAMURES,ORAS,ULMENI,"7,491","1,077"
MARAMURES,ORAS,VISEU DE SUS,"15,995","3,473"
MARAMURES,COMUNA,ARDUSAT,"2,942",723
MARAMURES,COMUNA,ARINIS,"1,030",438
MARAMURES,COMUNA,ASUAJU DE SUS,"1,438","1,152"
MARAMURES,COMUNA,BAITA DE SUB CODRU,"1,837",504
MARAMURES,COMUNA,BAIUT,"2,295",441
MARAMURES,COMUNA,BASESTI,"1,503",540
MARAMURES,COMUNA,BICAZ,"1,082",401
MARAMURES,COMUNA,BIRSANA,"4,697",183
MARAMURES,COMUNA,BISTRA,"4,166",386
MARAMURES,COMUNA,BOCICOIU MARE,"4,430","1,040"
MARAMURES,COMUNA,BOGDAN VODA,"3,059",173
MARAMURES,COMUNA,BOIU MARE,"1,176",467
MARAMURES,COMUNA,BOTIZA,"2,709",583
MARAMURES,COMUNA,BUDESTI,"3,148","1,392"
MARAMURES,COMUNA,CALINESTI,"3,159",538
MARAMURES,COMUNA,CAMPULUNG LA TISA,"2,428",285
MARAMURES,COMUNA,CERNESTI,"3,629","2,511"
MARAMURES,COMUNA,CICARLAU,"3,999",874
MARAMURES,COMUNA,COAS,"1,410",960
MARAMURES,COMUNA,COLTAU,"2,467",510
MARAMURES,COMUNA,COPALNIC MANASTUR,"5,790","2,192"
MARAMURES,COMUNA,COROIENI,"2,319",587
MARAMURES,COMUNA,CUPSENI,"3,431","1,617"
MARAMURES,COMUNA,DESESTI,"2,416","1,868"
MARAMURES,COMUNA,DUMBRAVITA,"4,376",906
MARAMURES,COMUNA,FARCASA,"4,110","1,483"
MARAMURES,COMUNA,GARDANI,"1,613",171
MARAMURES,COMUNA,GIULESTI,"3,110",312
MARAMURES,COMUNA,GROSI,"2,748","1,195"
MARAMURES,COMUNA,GROSII TIBLESULUI,"2,016",916
MARAMURES,COMUNA,IEUD,"4,173",157
MARAMURES,COMUNA,LAPUS,"3,815",348
MARAMURES,COMUNA,LEORDINA,"2,460",228
MARAMURES,COMUNA,MIRESU MARE,"5,082",907
MARAMURES,COMUNA,MOISEI,"9,430",981
MARAMURES,COMUNA,OARTA DE JOS,"1,248",449
MARAMURES,COMUNA,OCNA SUGATAG,"4,140",423
MARAMURES,COMUNA,ONCESTI,"1,521",232
MARAMURES,COMUNA,PETROVA,"2,429","1,875"
MARAMURES,COMUNA,POIENILE DE SUB MUNTE,"10,170",544
MARAMURES,COMUNA,POIENILE IZEI,929,118
MARAMURES,COMUNA,RECEA,"6,099","2,060"
MARAMURES,COMUNA,REMETEA CHIOARULUI,"2,912",471
MARAMURES,COMUNA,REMETI,"3,100",120
MARAMURES,COMUNA,REPEDEA,"5,018",205
MARAMURES,COMUNA,RONA DE JOS,"1,997",154
MARAMURES,COMUNA,RONA DE SUS,"4,480",230
MARAMURES,COMUNA,ROZAVLEA,"3,388",327
MARAMURES,COMUNA,RUSCOVA,"5,206",664
MARAMURES,COMUNA,SACALASENI,"2,565","1,093"
MARAMURES,COMUNA,SACEL,"3,451","1,056"
MARAMURES,COMUNA,SALSIG,"1,555",605
MARAMURES,COMUNA,SAPANTA,"3,293",371
MARAMURES,COMUNA,SARASAU,"2,627",448
MARAMURES,COMUNA,SATULUNG,"5,925",778
MARAMURES,COMUNA,SIEU,"2,558",321
MARAMURES,COMUNA,SISESTI,"5,385","1,343"
MARAMURES,COMUNA,STRAMTURA,"3,773",570
MARAMURES,COMUNA,SUCIU DE SUS,"3,786","1,578"
MARAMURES,COMUNA,VADU IZEI,"2,925",895
MARAMURES,COMUNA,VALEA CHIOARULUI,"2,148",851
MARAMURES,COMUNA,VIMA MICA,"1,366",566
MARAMURES,COMUNA,VISEU DE JOS,"5,347","1,656"
MEHEDINTI,MUNICIPIU,DR. TR. SEVERIN,"103,501","2,816"
MEHEDINTI,MUNICIPIU,ORSOVA,"11,945",533
MEHEDINTI,ORAS,BAIA DE ARAMA,"5,626",491
MEHEDINTI,ORAS,STREHAIA,"11,188",928
MEHEDINTI,ORAS,VANJU MARE,"6,068",708
MEHEDINTI,COMUNA,BACLES,"1,993",658
MEHEDINTI,COMUNA,BALA,"4,294",431
MEHEDINTI,COMUNA,BALACITA,"2,898",467
MEHEDINTI,COMUNA,BALTA,"1,041",144
MEHEDINTI,COMUNA,BALVANESTI,976,189
MEHEDINTI,COMUNA,BRANISTE,"1,853",173
MEHEDINTI,COMUNA,BREZNITA MOTRU,"1,545",302
MEHEDINTI,COMUNA,BREZNITA OCOL,"3,985",348
MEHEDINTI,COMUNA,BROSTENI,"2,955",315
MEHEDINTI,COMUNA,BURILA MARE,"2,258",716
MEHEDINTI,COMUNA,BUTOIESTI,"3,313",468
MEHEDINTI,COMUNA,CAZANESTI,"2,398",496
MEHEDINTI,COMUNA,CIRESU,554,192
MEHEDINTI,COMUNA,CORCOVA,"5,972",593
MEHEDINTI,COMUNA,CORLATEL,"1,459",239
MEHEDINTI,COMUNA,CUJMIR,"3,481",428
MEHEDINTI,COMUNA,DARVARI,"2,640",216
MEHEDINTI,COMUNA,DEVESEL,"3,143",736
MEHEDINTI,COMUNA,DUBOVA,907,170
MEHEDINTI,COMUNA,DUMBRAVA,"1,640",315
MEHEDINTI,COMUNA,ESELNITA,"3,021",235
MEHEDINTI,COMUNA,FLORESTI,"2,747",270
MEHEDINTI,COMUNA,GARLA MARE,"3,236",262
MEHEDINTI,COMUNA,GODEANU,662,123
MEHEDINTI,COMUNA,GOGOSU,"4,496",804
MEHEDINTI,COMUNA,GRECI,"1,212",280
MEHEDINTI,COMUNA,GROZESTI,"2,069",186
MEHEDINTI,COMUNA,GRUIA,"3,064",326
MEHEDINTI,COMUNA,HINOVA,"2,862",353
MEHEDINTI,COMUNA,HUSNICIOARA,"1,368",369
MEHEDINTI,COMUNA,ILOVAT,"1,306",262
MEHEDINTI,COMUNA,ILOVITA,"1,381",161
MEHEDINTI,COMUNA,ISVERNA,"2,136",229
MEHEDINTI,COMUNA,IZVORUL BARZII,"2,925",461
MEHEDINTI,COMUNA,JIANA,"4,626",652
MEHEDINTI,COMUNA,LIVEZILE,"1,529",262
MEHEDINTI,COMUNA,MALOVAT,"2,942",275
MEHEDINTI,COMUNA,OBARSIA CAMP,"1,788",248
MEHEDINTI,COMUNA,OBARSIA CLOSANI,"1,095",111
MEHEDINTI,COMUNA,OPRISOR,"2,379",318
MEHEDINTI,COMUNA,PADINA,"1,348",324
MEHEDINTI,COMUNA,PATULE,"3,820",439
MEHEDINTI,COMUNA,PODENI,929,67
MEHEDINTI,COMUNA,PONOARE,"2,684",365
MEHEDINTI,COMUNA,POROINA MARE,"1,124",289
MEHEDINTI,COMUNA,PRISTOL,"1,432",237
MEHEDINTI,COMUNA,PRUNISOR,"2,060",489
MEHEDINTI,COMUNA,PUNGHINA,"3,218",396
MEHEDINTI,COMUNA,ROGOVA,"1,425",190
MEHEDINTI,COMUNA,SALCIA,"2,912",265
MEHEDINTI,COMUNA,SIMIAN,"10,256",653
MEHEDINTI,COMUNA,SISESTI,"2,843",412
MEHEDINTI,COMUNA,SOVARNA,"1,240",171
MEHEDINTI,COMUNA,STANGACEAUA,"1,312",205
MEHEDINTI,COMUNA,SVINITA,952,149
MEHEDINTI,COMUNA,TAMNA,"3,357",408
MEHEDINTI,COMUNA,VANATORI,"2,005",308
MEHEDINTI,COMUNA,VANJULET,"1,816",251
MEHEDINTI,COMUNA,VLADAIA,"1,672",395
MEHEDINTI,COMUNA,VOLOIAC,"1,732",157
MEHEDINTI,COMUNA,VRATA,"2,177",153
MURES,MUNICIPIU,TARGU MURES,"141,595","3,246"
MURES,MUNICIPIU,REGHIN,"36,203","2,055"
MURES,MUNICIPIU,SIGHISOARA,"31,227","1,334"
MURES,MUNICIPIU,TARNAVENI,"24,770","1,283"
MURES,ORAS,IERNUT,"9,510","1,113"
MURES,ORAS,LUDUS,"17,248","1,105"
MURES,ORAS,MIERCUREA NIRAJ,"6,206","1,247"
MURES,ORAS,SARMASU,"7,344","1,214"
MURES,ORAS,SANGEORGIU DE PADURE,"5,529",580
MURES,ORAS,SOVATA,"9,180","1,190"
MURES,ORAS,UNGHENI,"7,003",932
MURES,COMUNA,ACATARI,"4,904",590
MURES,COMUNA,ADAMUS,"5,719",490
MURES,COMUNA,ALBESTI,"6,139",736
MURES,COMUNA,ALUNIS,"3,206",321
MURES,COMUNA,APOLD,"3,235",227
MURES,COMUNA,ATINTIS,"1,606",223
MURES,COMUNA,BAHNEA,"3,813",379
MURES,COMUNA,BAND,"6,460",378
MURES,COMUNA,BATOS,"4,120",421
MURES,COMUNA,BAGACIU,"2,650",179
MURES,COMUNA,BALA,735,118
MURES,COMUNA,BALAUSERI,"4,916",464
MURES,COMUNA,BEICA DE JOS,"2,198",271
MURES,COMUNA,BERENI,"1,252",531
MURES,COMUNA,BICHIS,909,228
MURES,COMUNA,BOGATA,"2,013",371
MURES,COMUNA,BRANCOVENESTI,"4,061",410
MURES,COMUNA,BREAZA,"2,569",245
MURES,COMUNA,CEUASU DE CAMPIE,"6,111",539
MURES,COMUNA,CHETANI,"2,686",488
MURES,COMUNA,CHIBED,"1,668",231
MURES,COMUNA,CHIHERU DE JOS,"1,498",265
MURES,COMUNA,COROISANMARTIN,"1,446",137
MURES,COMUNA,CORUNCA,"2,550",628
MURES,COMUNA,COZMA,598,193
MURES,COMUNA,CRACIUNESTI,"4,142",507
MURES,COMUNA,CRAIESTI,895,118
MURES,COMUNA,CRISTESTI,"5,962",369
MURES,COMUNA,CUCERDEA,"1,452",233
MURES,COMUNA,CUCI,"1,999",302
MURES,COMUNA,DANES,"5,222",523
MURES,COMUNA,DEDA,"4,495",641
MURES,COMUNA,EREMITU,"4,122",706
MURES,COMUNA,ERNEI,"5,913",984
MURES,COMUNA,FARAGAU,"1,725",268
MURES,COMUNA,FANTANELE,"4,861",285
MURES,COMUNA,GALESTI,"2,713",915
MURES,COMUNA,GANESTI,"3,935",255
MURES,COMUNA,GHEORGHE DOJA,"2,912",342
MURES,COMUNA,GHINDARI,"3,066",679
MURES,COMUNA,GLODENI,"3,879",603
MURES,COMUNA,GORNESTI,"5,611","1,042"
MURES,COMUNA,GREBENISU DE CAMPIE,"1,608",342
MURES,COMUNA,GURGHIU,"6,134","1,003"
MURES,COMUNA,HODAC,"5,090",600
MURES,COMUNA,HODOSA,"1,290",208
